/home/zhaoyu/miniconda3/envs/test/lib/python3.11/site-packages/dgl/graphbolt/__init__.py:114: GBWarning: 
An experimental feature for CUDA allocations is turned on for better allocation
pattern resulting in better memory usage for minibatch GNN training workloads.
See https://pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf,
and set the environment variable `PYTORCH_CUDA_ALLOC_CONF=expandable_segments:False`
if you want to disable it and set it True to acknowledge and disable the warning.

  gb_warning(WARNING_STR_TO_BE_SHOWN)
Namespace(dataset='ogbn-products', data_path='./dataset/', part_path='./partition/', graph_name='ogbn-products-5-metis-vol-trans', model='graphsage', dropout=0.3, lr=0.003, sampling_rate=0.1, heads=1, n_epochs=500, n_partitions=5, n_hidden=128, n_layers=3, log_every=10, weight_decay=0, norm='layer', partition_obj='vol', partition_method='metis', n_linear=0, use_pp=True, inductive=False, fix_seed=True, seed=8, backend='gloo', port=18300, master_addr='127.0.0.1', node_rank=0, parts_per_node=10, skip_partition=True, eval=True)
loading partitions
Process 2 has 692600 nodes, 27267637 edges 504513 inner nodes, and 24126075 inner edges.
Process 2 start training
Process 002 | Epoch 00009 | Time(s) 0.4795 | Comm(s) 0.3249 | Reduce(s) 0.0430 | Loss 2.1483
Process 003 | Epoch 00489 | Time(s) 0.6571 | Comm(s) 0.3817 | Reduce(s) 0.0365 | Loss 0.3850
Process 003 | Epoch 00499 | Time(s) 0.6570 | Comm(s) 0.3817 | Reduce(s) 0.0366 | Loss 0.3823
(rank 3) memory stats: current 1554.70MB, peak 5119.38MB, reserved 6092.00MB
loading partitions
Process 0 has 747952 nodes, 19369607 edges 475517 inner nodes, and 14899677 inner edges.
Process 0 start training
Process 000 | Epoch 00009 | Time(s) 0.4796 | Comm(s) 0.3297 | Reduce(s) 0.0501 | Loss 0.5840
Process 000 | Epoch 00019 | Time(s) 0.5284 | Comm(s) 0.3567 | Reduce(s) 0.0486 | Loss 0.2336
Epoch 00009 | Validation Accuracy 68.48% | Test Accuracy 53.40%
Process 000 | Epoch 00029 | Time(s) 0.5447 | Comm(s) 0.3707 | Reduce(s) 0.0501 | Loss 0.1717
Epoch 00019 | Validation Accuracy 80.84% | Test Accuracy 62.99%
Process 000 | Epoch 00039 | Time(s) 0.5530 | Comm(s) 0.3731 | Reduce(s) 0.0510 | Loss 0.1467
Epoch 00029 | Validation Accuracy 84.94% | Test Accuracy 67.57%
Process 000 | Epoch 00049 | Time(s) 0.5527 | Comm(s) 0.3740 | Reduce(s) 0.0511 | Loss 0.1288
Epoch 00039 | Validation Accuracy 87.00% | Test Accuracy 69.86%
Process 000 | Epoch 00059 | Time(s) 0.5526 | Comm(s) 0.3735 | Reduce(s) 0.0516 | Loss 0.1152
Epoch 00049 | Validation Accuracy 88.05% | Test Accuracy 71.39%
Process 000 | Epoch 00069 | Time(s) 0.5526 | Comm(s) 0.3736 | Reduce(s) 0.0516 | Loss 0.1037
Epoch 00059 | Validation Accuracy 88.87% | Test Accuracy 72.39%
Process 000 | Epoch 00079 | Time(s) 0.5585 | Comm(s) 0.3776 | Reduce(s) 0.0516 | Loss 0.1010
Epoch 00069 | Validation Accuracy 89.41% | Test Accuracy 73.07%
Process 000 | Epoch 00089 | Time(s) 0.5626 | Comm(s) 0.3783 | Reduce(s) 0.0523 | Loss 0.0935
Epoch 00079 | Validation Accuracy 89.77% | Test Accuracy 73.74%
Process 000 | Epoch 00099 | Time(s) 0.5660 | Comm(s) 0.3796 | Reduce(s) 0.0528 | Loss 0.0857
Epoch 00089 | Validation Accuracy 90.14% | Test Accuracy 74.41%
Process 000 | Epoch 00109 | Time(s) 0.5727 | Comm(s) 0.3813 | Reduce(s) 0.0525 | Loss 0.0872
Epoch 00099 | Validation Accuracy 90.35% | Test Accuracy 75.02%
Process 000 | Epoch 00119 | Time(s) 0.5754 | Comm(s) 0.3820 | Reduce(s) 0.0530 | Loss 0.0819
Epoch 00109 | Validation Accuracy 90.63% | Test Accuracy 75.70%
Process 000 | Epoch 00129 | Time(s) 0.5761 | Comm(s) 0.3820 | Reduce(s) 0.0535 | Loss 0.0808
Epoch 00119 | Validation Accuracy 90.86% | Test Accuracy 76.40%
Process 000 | Epoch 00139 | Time(s) 0.5765 | Comm(s) 0.3818 | Reduce(s) 0.0537 | Loss 0.0762
Epoch 00129 | Validation Accuracy 91.03% | Test Accuracy 77.09%
Process 000 | Epoch 00149 | Time(s) 0.5786 | Comm(s) 0.3823 | Reduce(s) 0.0537 | Loss 0.0746
Epoch 00139 | Validation Accuracy 91.18% | Test Accuracy 77.30%
Process 000 | Epoch 00159 | Time(s) 0.5794 | Comm(s) 0.3829 | Reduce(s) 0.0538 | Loss 0.0747
Epoch 00149 | Validation Accuracy 91.41% | Test Accuracy 77.85%
Process 000 | Epoch 00169 | Time(s) 0.5789 | Comm(s) 0.3833 | Reduce(s) 0.0537 | Loss 0.0715
Epoch 00159 | Validation Accuracy 91.50% | Test Accuracy 78.22%
Process 000 | Epoch 00179 | Time(s) 0.5797 | Comm(s) 0.3844 | Reduce(s) 0.0535 | Loss 0.0705
Epoch 00169 | Validation Accuracy 91.68% | Test Accuracy 78.20%
Process 000 | Epoch 00189 | Time(s) 0.5786 | Comm(s) 0.3847 | Reduce(s) 0.0534 | Loss 0.0676
Epoch 00179 | Validation Accuracy 91.63% | Test Accuracy 78.56%
Process 000 | Epoch 00199 | Time(s) 0.5773 | Comm(s) 0.3844 | Reduce(s) 0.0534 | Loss 0.0698
Epoch 00189 | Validation Accuracy 91.71% | Test Accuracy 78.71%
Process 000 | Epoch 00209 | Time(s) 0.5786 | Comm(s) 0.3849 | Reduce(s) 0.0538 | Loss 0.0670
Epoch 00199 | Validation Accuracy 91.73% | Test Accuracy 78.82%
Process 000 | Epoch 00219 | Time(s) 0.5798 | Comm(s) 0.3857 | Reduce(s) 0.0539 | Loss 0.0683
Epoch 00209 | Validation Accuracy 91.85% | Test Accuracy 78.99%
Process 000 | Epoch 00229 | Time(s) 0.5794 | Comm(s) 0.3859 | Reduce(s) 0.0538 | Loss 0.0685
Epoch 00219 | Validation Accuracy 91.90% | Test Accuracy 78.99%
Process 000 | Epoch 00239 | Time(s) 0.5795 | Comm(s) 0.3868 | Reduce(s) 0.0538 | Loss 0.0620
Epoch 00229 | Validation Accuracy 91.85% | Test Accuracy 79.14%
Process 000 | Epoch 00249 | Time(s) 0.5784 | Comm(s) 0.3867 | Reduce(s) 0.0536 | Loss 0.0637
Epoch 00239 | Validation Accuracy 91.89% | Test Accuracy 79.17%
Process 000 | Epoch 00259 | Time(s) 0.5791 | Comm(s) 0.3869 | Reduce(s) 0.0536 | Loss 0.0622
Epoch 00249 | Validation Accuracy 91.92% | Test Accuracy 79.36%
Process 000 | Epoch 00269 | Time(s) 0.5792 | Comm(s) 0.3872 | Reduce(s) 0.0536 | Loss 0.0626
Epoch 00259 | Validation Accuracy 91.94% | Test Accuracy 79.35%
Process 000 | Epoch 00279 | Time(s) 0.5792 | Comm(s) 0.3873 | Reduce(s) 0.0536 | Loss 0.0590
Epoch 00269 | Validation Accuracy 91.94% | Test Accuracy 79.51%
Process 000 | Epoch 00289 | Time(s) 0.5787 | Comm(s) 0.3869 | Reduce(s) 0.0536 | Loss 0.0599
Epoch 00279 | Validation Accuracy 92.09% | Test Accuracy 79.32%
Process 000 | Epoch 00299 | Time(s) 0.5775 | Comm(s) 0.3866 | Reduce(s) 0.0535 | Loss 0.0603
Epoch 00289 | Validation Accuracy 92.09% | Test Accuracy 79.40%
Process 000 | Epoch 00309 | Time(s) 0.5775 | Comm(s) 0.3867 | Reduce(s) 0.0535 | Loss 0.0602
Epoch 00299 | Validation Accuracy 92.07% | Test Accuracy 79.45%
Process 000 | Epoch 00319 | Time(s) 0.5774 | Comm(s) 0.3865 | Reduce(s) 0.0535 | Loss 0.0602
Epoch 00309 | Validation Accuracy 92.09% | Test Accuracy 79.42%
Process 000 | Epoch 00329 | Time(s) 0.5772 | Comm(s) 0.3866 | Reduce(s) 0.0536 | Loss 0.0611
Epoch 00319 | Validation Accuracy 92.13% | Test Accuracy 79.59%
Process 000 | Epoch 00339 | Time(s) 0.5769 | Comm(s) 0.3866 | Reduce(s) 0.0537 | Loss 0.0584
Epoch 00329 | Validation Accuracy 92.19% | Test Accuracy 79.57%
Process 000 | Epoch 00349 | Time(s) 0.5767 | Comm(s) 0.3868 | Reduce(s) 0.0536 | Loss 0.0592
Epoch 00339 | Validation Accuracy 92.22% | Test Accuracy 79.58%
Process 000 | Epoch 00359 | Time(s) 0.5769 | Comm(s) 0.3869 | Reduce(s) 0.0536 | Loss 0.0586
Epoch 00349 | Validation Accuracy 92.20% | Test Accuracy 79.47%
Process 000 | Epoch 00369 | Time(s) 0.5768 | Comm(s) 0.3870 | Reduce(s) 0.0535 | Loss 0.0572
Epoch 00359 | Validation Accuracy 92.25% | Test Accuracy 79.68%
Process 000 | Epoch 00379 | Time(s) 0.5768 | Comm(s) 0.3875 | Reduce(s) 0.0536 | Loss 0.0584
Epoch 00369 | Validation Accuracy 92.27% | Test Accuracy 79.71%
Process 000 | Epoch 00389 | Time(s) 0.5769 | Comm(s) 0.3877 | Reduce(s) 0.0535 | Loss 0.0555
Epoch 00379 | Validation Accuracy 92.25% | Test Accuracy 79.36%
Process 000 | Epoch 00399 | Time(s) 0.5769 | Comm(s) 0.3879 | Reduce(s) 0.0534 | Loss 0.0545
Epoch 00389 | Validation Accuracy 92.33% | Test Accuracy 79.57%
Process 000 | Epoch 00409 | Time(s) 0.5772 | Comm(s) 0.3882 | Reduce(s) 0.0534 | Loss 0.0547
Epoch 00399 | Validation Accuracy 92.29% | Test Accuracy 79.59%
Process 000 | Epoch 00419 | Time(s) 0.5766 | Comm(s) 0.3883 | Reduce(s) 0.0533 | Loss 0.0529
Epoch 00409 | Validation Accuracy 92.34% | Test Accuracy 79.55%
Process 000 | Epoch 00429 | Time(s) 0.5763 | Comm(s) 0.3880 | Reduce(s) 0.0534 | Loss 0.0529
Epoch 00419 | Validation Accuracy 92.37% | Test Accuracy 79.61%
Process 000 | Epoch 00439 | Time(s) 0.5761 | Comm(s) 0.3884 | Reduce(s) 0.0533 | Loss 0.0561
Epoch 00429 | Validation Accuracy 92.35% | Test Accuracy 79.53%
Process 000 | Epoch 00449 | Time(s) 0.5762 | Comm(s) 0.3881 | Reduce(s) 0.0535 | Loss 0.0538
Epoch 00439 | Validation Accuracy 92.38% | Test Accuracy 79.60%
Process 000 | Epoch 00459 | Time(s) 0.5767 | Comm(s) 0.3884 | Reduce(s) 0.0536 | Loss 0.0540
Epoch 00449 | Validation Accuracy 92.39% | Test Accuracy 79.68%
Process 000 | Epoch 00469 | Time(s) 0.5774 | Comm(s) 0.3888 | Reduce(s) 0.0537 | Loss 0.0564
Epoch 00459 | Validation Accuracy 92.32% | Test Accuracy 79.47%
Process 000 | Epoch 00479 | Time(s) 0.5778 | Comm(s) 0.3892 | Reduce(s) 0.0538 | Loss 0.0550
Epoch 00469 | Validation Accuracy 92.39% | Test Accuracy 79.59%
Process 000 | Epoch 00489 | Time(s) 0.5781 | Comm(s) 0.3894 | Reduce(s) 0.0537 | Loss 0.0546
Epoch 00479 | Validation Accuracy 92.51% | Test Accuracy 79.52%
Process 000 | Epoch 00499 | Time(s) 0.5781 | Comm(s) 0.3895 | Reduce(s) 0.0537 | Loss 0.0521
Epoch 00489 | Validation Accuracy 92.47% | Test Accuracy 79.67%
(rank 0) memory stats: current 1081.50MB, peak 4172.57MB, reserved 4892.00MB
Epoch 00499 | Validation Accuracy 92.42% | Test Accuracy 79.63%
model saved
Max Validation Accuracy 92.51%
Test Result | Accuracy 79.52%
