/home/zhaoyu/miniconda3/envs/test/lib/python3.11/site-packages/dgl/graphbolt/__init__.py:114: GBWarning: 
An experimental feature for CUDA allocations is turned on for better allocation
pattern resulting in better memory usage for minibatch GNN training workloads.
See https://pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf,
and set the environment variable `PYTORCH_CUDA_ALLOC_CONF=expandable_segments:False`
if you want to disable it and set it True to acknowledge and disable the warning.

  gb_warning(WARNING_STR_TO_BE_SHOWN)
Namespace(dataset='ogbn-products', data_path='./dataset/', part_path='./partition/', graph_name='ogbn-products-5-metis-vol-trans', model='graphsage', dropout=0.3, lr=0.003, sampling_rate=0.1, heads=1, n_epochs=500, n_partitions=5, n_hidden=128, n_layers=3, log_every=10, weight_decay=0, norm='layer', partition_obj='vol', partition_method='metis', n_linear=0, use_pp=True, inductive=False, fix_seed=True, seed=4, backend='gloo', port=18300, master_addr='127.0.0.1', node_rank=0, parts_per_node=10, skip_partition=True, eval=True)
loading partitions
Process 1 has 711752 nodes, 22307144 edges 475516 inner nodes, and 19479032 inner edges.
Process 1 start training
Process 001 | Epoch 00009 | Time(s) 0.4788 | Comm(s) 0.3249 | Reduce(s) 0.0465 | Loss 0.8097
Process 002 | Epoch 00489 | Time(s) 0.6498 | Comm(s) 0.3703 | Reduce(s) 0.0434 | Loss 0.3010
Process 002 | Epoch 00499 | Time(s) 0.6495 | Comm(s) 0.3701 | Reduce(s) 0.0435 | Loss 0.3012
(rank 2) memory stats: current 1408.50MB, peak 4916.25MB, reserved 5834.00MB
loading partitions
Process 0 has 747952 nodes, 19369607 edges 475517 inner nodes, and 14899677 inner edges.
Process 0 start training
Process 000 | Epoch 00009 | Time(s) 0.4789 | Comm(s) 0.3287 | Reduce(s) 0.0499 | Loss 0.5428
Process 000 | Epoch 00019 | Time(s) 0.5467 | Comm(s) 0.3715 | Reduce(s) 0.0542 | Loss 0.2281
Epoch 00009 | Validation Accuracy 70.65% | Test Accuracy 54.62%
Process 000 | Epoch 00029 | Time(s) 0.5512 | Comm(s) 0.3764 | Reduce(s) 0.0569 | Loss 0.1676
Epoch 00019 | Validation Accuracy 81.17% | Test Accuracy 62.93%
Process 000 | Epoch 00039 | Time(s) 0.5458 | Comm(s) 0.3771 | Reduce(s) 0.0544 | Loss 0.1412
Epoch 00029 | Validation Accuracy 84.85% | Test Accuracy 67.04%
Process 000 | Epoch 00049 | Time(s) 0.5459 | Comm(s) 0.3784 | Reduce(s) 0.0549 | Loss 0.1272
Epoch 00039 | Validation Accuracy 87.06% | Test Accuracy 69.70%
Process 000 | Epoch 00059 | Time(s) 0.5450 | Comm(s) 0.3773 | Reduce(s) 0.0550 | Loss 0.1148
Epoch 00049 | Validation Accuracy 88.09% | Test Accuracy 71.27%
Process 000 | Epoch 00069 | Time(s) 0.5451 | Comm(s) 0.3768 | Reduce(s) 0.0540 | Loss 0.1036
Epoch 00059 | Validation Accuracy 88.93% | Test Accuracy 72.22%
Process 000 | Epoch 00079 | Time(s) 0.5457 | Comm(s) 0.3761 | Reduce(s) 0.0536 | Loss 0.1000
Epoch 00069 | Validation Accuracy 89.42% | Test Accuracy 73.00%
Process 000 | Epoch 00089 | Time(s) 0.5484 | Comm(s) 0.3784 | Reduce(s) 0.0532 | Loss 0.0961
Epoch 00079 | Validation Accuracy 89.81% | Test Accuracy 73.84%
Process 000 | Epoch 00099 | Time(s) 0.5483 | Comm(s) 0.3777 | Reduce(s) 0.0532 | Loss 0.0911
Epoch 00089 | Validation Accuracy 90.14% | Test Accuracy 74.67%
Process 000 | Epoch 00109 | Time(s) 0.5499 | Comm(s) 0.3778 | Reduce(s) 0.0535 | Loss 0.0862
Epoch 00099 | Validation Accuracy 90.43% | Test Accuracy 75.51%
Process 000 | Epoch 00119 | Time(s) 0.5518 | Comm(s) 0.3788 | Reduce(s) 0.0533 | Loss 0.0851
Epoch 00109 | Validation Accuracy 90.66% | Test Accuracy 76.32%
Process 000 | Epoch 00129 | Time(s) 0.5545 | Comm(s) 0.3809 | Reduce(s) 0.0528 | Loss 0.0798
Epoch 00119 | Validation Accuracy 90.89% | Test Accuracy 76.95%
Process 000 | Epoch 00139 | Time(s) 0.5557 | Comm(s) 0.3807 | Reduce(s) 0.0530 | Loss 0.0780
Epoch 00129 | Validation Accuracy 91.02% | Test Accuracy 77.46%
Process 000 | Epoch 00149 | Time(s) 0.5571 | Comm(s) 0.3815 | Reduce(s) 0.0534 | Loss 0.0755
Epoch 00139 | Validation Accuracy 91.15% | Test Accuracy 77.93%
Process 000 | Epoch 00159 | Time(s) 0.5569 | Comm(s) 0.3811 | Reduce(s) 0.0535 | Loss 0.0715
Epoch 00149 | Validation Accuracy 91.22% | Test Accuracy 78.26%
Process 000 | Epoch 00169 | Time(s) 0.5574 | Comm(s) 0.3814 | Reduce(s) 0.0531 | Loss 0.0696
Epoch 00159 | Validation Accuracy 91.41% | Test Accuracy 78.52%
Process 000 | Epoch 00179 | Time(s) 0.5576 | Comm(s) 0.3809 | Reduce(s) 0.0533 | Loss 0.0683
Epoch 00169 | Validation Accuracy 91.53% | Test Accuracy 78.61%
Process 000 | Epoch 00189 | Time(s) 0.5580 | Comm(s) 0.3808 | Reduce(s) 0.0533 | Loss 0.0662
Epoch 00179 | Validation Accuracy 91.65% | Test Accuracy 78.80%
Process 000 | Epoch 00199 | Time(s) 0.5587 | Comm(s) 0.3813 | Reduce(s) 0.0537 | Loss 0.0683
Epoch 00189 | Validation Accuracy 91.73% | Test Accuracy 79.01%
Process 000 | Epoch 00209 | Time(s) 0.5588 | Comm(s) 0.3812 | Reduce(s) 0.0537 | Loss 0.0649
Epoch 00199 | Validation Accuracy 91.81% | Test Accuracy 78.99%
Process 000 | Epoch 00219 | Time(s) 0.5587 | Comm(s) 0.3809 | Reduce(s) 0.0537 | Loss 0.0634
Epoch 00209 | Validation Accuracy 91.91% | Test Accuracy 79.04%
Process 000 | Epoch 00229 | Time(s) 0.5591 | Comm(s) 0.3804 | Reduce(s) 0.0536 | Loss 0.0631
Epoch 00219 | Validation Accuracy 91.94% | Test Accuracy 79.22%
Process 000 | Epoch 00239 | Time(s) 0.5584 | Comm(s) 0.3799 | Reduce(s) 0.0534 | Loss 0.0619
Epoch 00229 | Validation Accuracy 92.10% | Test Accuracy 79.28%
Process 000 | Epoch 00249 | Time(s) 0.5594 | Comm(s) 0.3799 | Reduce(s) 0.0534 | Loss 0.0614
Epoch 00239 | Validation Accuracy 91.95% | Test Accuracy 79.27%
Process 000 | Epoch 00259 | Time(s) 0.5597 | Comm(s) 0.3801 | Reduce(s) 0.0532 | Loss 0.0621
Epoch 00249 | Validation Accuracy 92.13% | Test Accuracy 79.33%
Process 000 | Epoch 00269 | Time(s) 0.5609 | Comm(s) 0.3795 | Reduce(s) 0.0534 | Loss 0.0594
Epoch 00259 | Validation Accuracy 92.13% | Test Accuracy 79.31%
Process 000 | Epoch 00279 | Time(s) 0.5609 | Comm(s) 0.3795 | Reduce(s) 0.0531 | Loss 0.0593
Epoch 00269 | Validation Accuracy 92.20% | Test Accuracy 79.43%
Process 000 | Epoch 00289 | Time(s) 0.5610 | Comm(s) 0.3797 | Reduce(s) 0.0532 | Loss 0.0592
Epoch 00279 | Validation Accuracy 92.31% | Test Accuracy 79.29%
Process 000 | Epoch 00299 | Time(s) 0.5619 | Comm(s) 0.3799 | Reduce(s) 0.0534 | Loss 0.0601
Epoch 00289 | Validation Accuracy 92.24% | Test Accuracy 79.52%
Process 000 | Epoch 00309 | Time(s) 0.5622 | Comm(s) 0.3799 | Reduce(s) 0.0533 | Loss 0.0597
Epoch 00299 | Validation Accuracy 92.30% | Test Accuracy 79.44%
Process 000 | Epoch 00319 | Time(s) 0.5623 | Comm(s) 0.3805 | Reduce(s) 0.0531 | Loss 0.0589
Epoch 00309 | Validation Accuracy 92.36% | Test Accuracy 79.50%
Process 000 | Epoch 00329 | Time(s) 0.5619 | Comm(s) 0.3807 | Reduce(s) 0.0530 | Loss 0.0564
Epoch 00319 | Validation Accuracy 92.41% | Test Accuracy 79.59%
Process 000 | Epoch 00339 | Time(s) 0.5619 | Comm(s) 0.3810 | Reduce(s) 0.0530 | Loss 0.0565
Epoch 00329 | Validation Accuracy 92.39% | Test Accuracy 79.57%
Process 000 | Epoch 00349 | Time(s) 0.5634 | Comm(s) 0.3818 | Reduce(s) 0.0531 | Loss 0.0579
Epoch 00339 | Validation Accuracy 92.37% | Test Accuracy 79.45%
Process 000 | Epoch 00359 | Time(s) 0.5642 | Comm(s) 0.3821 | Reduce(s) 0.0531 | Loss 0.0570
Epoch 00349 | Validation Accuracy 92.39% | Test Accuracy 79.44%
Process 000 | Epoch 00369 | Time(s) 0.5637 | Comm(s) 0.3817 | Reduce(s) 0.0532 | Loss 0.0563
Epoch 00359 | Validation Accuracy 92.37% | Test Accuracy 79.53%
Process 000 | Epoch 00379 | Time(s) 0.5643 | Comm(s) 0.3821 | Reduce(s) 0.0533 | Loss 0.0563
Epoch 00369 | Validation Accuracy 92.40% | Test Accuracy 79.44%
Process 000 | Epoch 00389 | Time(s) 0.5639 | Comm(s) 0.3819 | Reduce(s) 0.0533 | Loss 0.0563
Epoch 00379 | Validation Accuracy 92.37% | Test Accuracy 79.62%
Process 000 | Epoch 00399 | Time(s) 0.5646 | Comm(s) 0.3822 | Reduce(s) 0.0533 | Loss 0.0552
Epoch 00389 | Validation Accuracy 92.49% | Test Accuracy 79.70%
Process 000 | Epoch 00409 | Time(s) 0.5648 | Comm(s) 0.3824 | Reduce(s) 0.0534 | Loss 0.0529
Epoch 00399 | Validation Accuracy 92.41% | Test Accuracy 79.35%
Process 000 | Epoch 00419 | Time(s) 0.5644 | Comm(s) 0.3825 | Reduce(s) 0.0533 | Loss 0.0560
Epoch 00409 | Validation Accuracy 92.54% | Test Accuracy 79.53%
Process 000 | Epoch 00429 | Time(s) 0.5647 | Comm(s) 0.3828 | Reduce(s) 0.0534 | Loss 0.0542
Epoch 00419 | Validation Accuracy 92.49% | Test Accuracy 79.69%
Process 000 | Epoch 00439 | Time(s) 0.5646 | Comm(s) 0.3828 | Reduce(s) 0.0535 | Loss 0.0526
Epoch 00429 | Validation Accuracy 92.47% | Test Accuracy 79.58%
Process 000 | Epoch 00449 | Time(s) 0.5648 | Comm(s) 0.3827 | Reduce(s) 0.0535 | Loss 0.0532
Epoch 00439 | Validation Accuracy 92.50% | Test Accuracy 79.66%
Process 000 | Epoch 00459 | Time(s) 0.5648 | Comm(s) 0.3828 | Reduce(s) 0.0535 | Loss 0.0530
Epoch 00449 | Validation Accuracy 92.45% | Test Accuracy 79.71%
Process 000 | Epoch 00469 | Time(s) 0.5653 | Comm(s) 0.3826 | Reduce(s) 0.0535 | Loss 0.0507
Epoch 00459 | Validation Accuracy 92.54% | Test Accuracy 79.64%
Process 000 | Epoch 00479 | Time(s) 0.5653 | Comm(s) 0.3827 | Reduce(s) 0.0535 | Loss 0.0514
Epoch 00469 | Validation Accuracy 92.52% | Test Accuracy 79.47%
Process 000 | Epoch 00489 | Time(s) 0.5651 | Comm(s) 0.3826 | Reduce(s) 0.0535 | Loss 0.0542
Epoch 00479 | Validation Accuracy 92.55% | Test Accuracy 79.47%
Process 000 | Epoch 00499 | Time(s) 0.5648 | Comm(s) 0.3823 | Reduce(s) 0.0535 | Loss 0.0531
Epoch 00489 | Validation Accuracy 92.52% | Test Accuracy 79.51%
(rank 0) memory stats: current 1081.59MB, peak 4172.60MB, reserved 4892.00MB
Epoch 00499 | Validation Accuracy 92.52% | Test Accuracy 79.53%
model saved
Max Validation Accuracy 92.55%
Test Result | Accuracy 79.47%
